Day,ModelStep,FarmID,AnimalID,AnimalStatus,AnimalStage,DaysInfected,DaysExposed,DaysCarrier,AnimalTreatment,DaysTreated,DaysSinceTreatment,DaysDry,TradeStatus,AnimalBactoPop,AnimalAge,AgentType,DIM,PregStat,dic,psc_2,msd_2,CurrentLac,CalvingSeason,SpringLac,CurrentSpring,AutumnLac,CurrentAutumn
2023-09-29,820,1,110,IR,L,0,0,0,U,0,0,40,false,0,2287,Joined,141,E,0,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-09-29,820,1,85,S,L,0,0,0,U,0,0,212,false,0,2422,Joined,161,P,45,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-09-29,820,1,119,S,L,0,0,0,U,0,0,103,false,0,2132,Joined,127,P,64,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-09-29,820,1,126,S,L,0,0,0,U,0,0,104,false,0,2821,Joined,99,P,42,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-09-29,820,1,108,IS,L,0,0,0,U,0,0,81,false,0,2527,Joined,140,P,72,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-09-29,820,1,109,IS,L,0,0,0,U,0,0,51,false,0,2013,Joined,151,P,40,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-09-29,820,1,120,S,L,0,0,0,U,0,0,62,false,0,3334,Joined,139,P,63,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-09-29,820,1,83,S,L,0,0,0,U,0,0,267,false,0,2024,Joined,106,P,24,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-09-29,820,1,122,S,L,0,0,0,U,0,0,62,false,0,2083,Joined,119,P,74,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-09-29,820,1,106,IS,L,0,0,0,U,0,0,21,false,0,3312,Joined,149,P,68,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-09-29,820,1,128,S,L,0,0,0,U,0,0,109,false,0,3472,Joined,132,P,37,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-09-30,821,1,115,S,L,0,0,0,U,0,0,59,false,0,2156,Joined,114,P,73,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-09-30,821,1,112,S,L,0,0,0,U,0,0,87,false,0,1978,Joined,138,E,0,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-09-30,821,1,111,S,L,0,0,0,U,0,0,114,false,0,1613,Joined,125,P,54,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-09-30,821,1,116,S,L,0,0,0,U,0,0,80,false,0,3433,Joined,137,P,49,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-09-30,821,1,129,S,L,0,0,0,U,0,0,100,false,0,3296,Joined,113,P,43,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-09-30,821,1,72,IS,L,0,0,0,U,0,0,205,false,0,2659,Joined,169,P,51,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-09-30,821,1,114,S,L,0,0,0,U,0,0,83,false,0,2690,Joined,152,P,55,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-09-30,821,1,117,S,L,0,0,0,U,0,0,36,false,0,2839,Joined,169,P,51,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-09-30,821,1,145,S,L,0,0,0,U,0,0,0,false,0,859,Joined,182,P,29,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-09-30,821,1,118,S,L,0,0,0,U,0,0,73,false,0,3131,Joined,167,P,42,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-09-30,821,1,147,S,L,0,0,0,U,0,0,0,false,0,905,Joined,190,P,86,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-09-30,821,1,146,S,L,0,0,0,U,0,0,0,false,0,880,Joined,149,P,44,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-09-30,821,1,74,S,D,0,0,0,U,0,0,8,false,0,2729,Joined,0,P,76,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-09-30,821,1,105,IS,L,0,0,0,U,0,0,23,false,0,2431,Joined,171,E,0,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-09-30,821,1,89,S,D,0,0,0,U,0,0,8,false,0,1822,Joined,0,P,79,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-09-30,821,1,143,S,L,0,0,0,U,0,0,0,false,0,867,Joined,164,P,78,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-09-30,821,1,110,IR,L,0,0,0,U,0,0,40,false,0,2288,Joined,142,E,0,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-09-30,821,1,85,S,L,0,0,0,U,0,0,212,false,0,2423,Joined,162,P,46,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-09-30,821,1,119,S,L,0,0,0,U,0,0,103,false,0,2133,Joined,128,P,65,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-09-30,821,1,126,S,L,0,0,0,U,0,0,104,false,0,2822,Joined,100,P,43,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-09-30,821,1,108,IS,L,0,0,0,U,0,0,81,false,0,2528,Joined,141,P,73,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-09-30,821,1,109,IS,L,0,0,0,U,0,0,51,false,0,2014,Joined,152,P,41,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-09-30,821,1,120,S,L,0,0,0,U,0,0,62,false,0,3335,Joined,140,P,64,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-09-30,821,1,83,S,L,0,0,0,U,0,0,267,false,0,2025,Joined,107,P,25,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-09-30,821,1,122,S,L,0,0,0,U,0,0,62,false,0,2084,Joined,120,P,75,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-09-30,821,1,106,IS,L,0,0,0,U,0,0,21,false,0,3313,Joined,150,P,69,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-09-30,821,1,128,S,L,0,0,0,U,0,0,109,false,0,3473,Joined,133,P,38,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-01,822,1,115,S,L,0,0,0,U,0,0,59,false,0,2157,Joined,115,P,74,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-01,822,1,112,S,L,0,0,0,U,0,0,87,false,0,1979,Joined,139,E,0,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-01,822,1,111,S,L,0,0,0,U,0,0,114,false,0,1614,Joined,126,P,55,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-01,822,1,116,S,L,0,0,0,U,0,0,80,false,0,3434,Joined,138,P,50,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-01,822,1,129,S,L,0,0,0,U,0,0,100,false,0,3297,Joined,114,P,44,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-01,822,1,72,IS,L,0,0,0,U,0,0,205,false,0,2660,Joined,170,P,52,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-01,822,1,114,S,L,0,0,0,U,0,0,83,false,0,2691,Joined,153,P,56,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-01,822,1,117,S,L,0,0,0,U,0,0,36,false,0,2840,Joined,170,P,52,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-01,822,1,145,S,L,0,0,0,U,0,0,0,false,0,860,Joined,183,P,30,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-01,822,1,118,S,L,0,0,0,U,0,0,73,false,0,3132,Joined,168,P,43,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-01,822,1,147,S,L,0,0,0,U,0,0,0,false,0,906,Joined,191,P,87,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-01,822,1,146,S,L,0,0,0,U,0,0,0,false,0,881,Joined,150,P,45,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-01,822,1,74,S,D,0,0,0,U,0,0,9,false,0,2730,Joined,0,P,77,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-01,822,1,105,IS,L,0,0,0,U,0,0,23,false,0,2432,Joined,172,E,0,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-01,822,1,89,S,D,0,0,0,U,0,0,9,false,0,1823,Joined,0,P,80,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-01,822,1,143,S,L,0,0,0,U,0,0,0,false,0,868,Joined,165,P,79,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-01,822,1,110,IR,L,0,0,0,U,0,0,40,false,0,2289,Joined,143,E,0,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-01,822,1,85,S,L,0,0,0,U,0,0,212,false,0,2424,Joined,163,P,47,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-01,822,1,119,S,L,0,0,0,U,0,0,103,false,0,2134,Joined,129,P,66,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-01,822,1,126,S,L,0,0,0,U,0,0,104,false,0,2823,Joined,101,P,44,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-01,822,1,108,IS,L,0,0,0,U,0,0,81,false,0,2529,Joined,142,P,74,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-01,822,1,109,IS,L,0,0,0,U,0,0,51,false,0,2015,Joined,153,P,42,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-01,822,1,120,S,L,0,0,0,U,0,0,62,false,0,3336,Joined,141,P,65,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-01,822,1,83,S,L,0,0,0,U,0,0,267,false,0,2026,Joined,108,P,26,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-01,822,1,122,S,L,0,0,0,U,0,0,62,false,0,2085,Joined,121,P,76,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-01,822,1,106,IS,L,0,0,0,U,0,0,21,false,0,3314,Joined,151,P,70,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-01,822,1,128,S,L,0,0,0,U,0,0,109,false,0,3474,Joined,134,P,39,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-02,823,1,115,S,L,0,0,0,U,0,0,59,false,0,2158,Joined,116,P,75,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-02,823,1,112,S,L,0,0,0,U,0,0,87,false,0,1980,Joined,140,E,0,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-02,823,1,111,S,L,0,0,0,U,0,0,114,false,0,1615,Joined,127,P,56,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-02,823,1,116,S,L,0,0,0,U,0,0,80,false,0,3435,Joined,139,P,51,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-02,823,1,129,S,L,0,0,0,U,0,0,100,false,0,3298,Joined,115,P,45,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-02,823,1,72,IS,L,0,0,0,U,0,0,205,false,0,2661,Joined,171,P,53,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-02,823,1,114,S,L,0,0,0,U,0,0,83,false,0,2692,Joined,154,P,57,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-02,823,1,117,S,L,0,0,0,U,0,0,36,false,0,2841,Joined,171,P,53,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-02,823,1,145,S,L,0,0,0,U,0,0,0,false,0,861,Joined,184,P,31,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-02,823,1,118,S,L,0,0,0,U,0,0,73,false,0,3133,Joined,169,P,44,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-02,823,1,147,S,L,0,0,0,U,0,0,0,false,0,907,Joined,192,P,88,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-02,823,1,146,S,L,0,0,0,U,0,0,0,false,0,882,Joined,151,P,46,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-02,823,1,74,S,D,0,0,0,U,0,0,10,false,0,2731,Joined,0,P,78,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-02,823,1,105,IS,L,0,0,0,U,0,0,23,false,0,2433,Joined,173,E,0,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-02,823,1,89,S,D,0,0,0,U,0,0,10,false,0,1824,Joined,0,P,81,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-02,823,1,143,S,L,0,0,0,U,0,0,0,false,0,869,Joined,166,P,80,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-02,823,1,110,IR,L,0,0,0,U,0,0,40,false,0,2290,Joined,144,E,0,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-02,823,1,85,S,L,0,0,0,U,0,0,212,false,0,2425,Joined,164,P,48,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-02,823,1,119,S,L,0,0,0,U,0,0,103,false,0,2135,Joined,130,P,67,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-02,823,1,126,S,L,0,0,0,U,0,0,104,false,0,2824,Joined,102,P,45,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-02,823,1,108,IS,L,0,0,0,U,0,0,81,false,0,2530,Joined,143,P,75,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-02,823,1,109,IS,L,0,0,0,U,0,0,51,false,0,2016,Joined,154,P,43,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-02,823,1,120,S,L,0,0,0,U,0,0,62,false,0,3337,Joined,142,P,66,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-02,823,1,83,S,L,0,0,0,U,0,0,267,false,0,2027,Joined,109,P,27,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-02,823,1,122,S,L,0,0,0,U,0,0,62,false,0,2086,Joined,122,P,77,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-02,823,1,106,IS,L,0,0,0,U,0,0,21,false,0,3315,Joined,152,P,71,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-02,823,1,128,S,L,0,0,0,U,0,0,109,false,0,3475,Joined,135,P,40,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-03,824,1,115,S,L,0,0,0,U,0,0,59,false,0,2159,Joined,117,P,76,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-03,824,1,112,S,L,0,0,0,U,0,0,87,false,0,1981,Joined,141,E,0,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-03,824,1,111,S,L,0,0,0,U,0,0,114,false,0,1616,Joined,128,P,57,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-03,824,1,116,S,L,0,0,0,U,0,0,80,false,0,3436,Joined,140,P,52,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-03,824,1,129,S,L,0,0,0,U,0,0,100,false,0,3299,Joined,116,P,46,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-03,824,1,72,IS,L,0,0,0,U,0,0,205,false,0,2662,Joined,172,P,54,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-03,824,1,114,S,L,0,0,0,U,0,0,83,false,0,2693,Joined,155,P,58,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-03,824,1,117,S,L,0,0,0,U,0,0,36,false,0,2842,Joined,172,P,54,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-03,824,1,145,S,L,0,0,0,U,0,0,0,false,0,862,Joined,185,P,32,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-03,824,1,118,S,L,0,0,0,U,0,0,73,false,0,3134,Joined,170,P,45,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-03,824,1,147,S,L,0,0,0,U,0,0,0,false,0,908,Joined,193,P,89,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-03,824,1,146,S,L,0,0,0,U,0,0,0,false,0,883,Joined,152,P,47,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-03,824,1,74,S,D,0,0,0,U,0,0,11,false,0,2732,Joined,0,P,79,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-03,824,1,105,IS,L,0,0,0,U,0,0,23,false,0,2434,Joined,174,E,0,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-03,824,1,89,S,D,0,0,0,U,0,0,11,false,0,1825,Joined,0,P,82,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-03,824,1,143,S,L,0,0,0,U,0,0,0,false,0,870,Joined,167,P,81,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-03,824,1,110,IR,L,0,0,0,U,0,0,40,false,0,2291,Joined,145,E,0,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-03,824,1,85,S,L,0,0,0,U,0,0,212,false,0,2426,Joined,165,P,49,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-03,824,1,119,S,L,0,0,0,U,0,0,103,false,0,2136,Joined,131,P,68,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-03,824,1,126,S,L,0,0,0,U,0,0,104,false,0,2825,Joined,103,P,46,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-03,824,1,108,IS,L,0,0,0,U,0,0,81,false,0,2531,Joined,144,P,76,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-03,824,1,109,IS,L,0,0,0,U,0,0,51,false,0,2017,Joined,155,P,44,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-03,824,1,120,S,L,0,0,0,U,0,0,62,false,0,3338,Joined,143,P,67,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-03,824,1,83,S,L,0,0,0,U,0,0,267,false,0,2028,Joined,110,P,28,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-03,824,1,122,S,L,0,0,0,U,0,0,62,false,0,2087,Joined,123,P,78,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-03,824,1,106,IS,L,0,0,0,U,0,0,21,false,0,3316,Joined,153,P,72,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-03,824,1,128,S,L,0,0,0,U,0,0,109,false,0,3476,Joined,136,P,41,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-04,825,1,115,S,L,0,0,0,U,0,0,59,false,0,2160,Joined,118,P,77,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-04,825,1,112,S,L,0,0,0,U,0,0,87,false,0,1982,Joined,142,E,0,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-04,825,1,111,S,L,0,0,0,U,0,0,114,false,0,1617,Joined,129,P,58,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-04,825,1,116,S,L,0,0,0,U,0,0,80,false,0,3437,Joined,141,P,53,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-04,825,1,129,S,L,0,0,0,U,0,0,100,false,0,3300,Joined,117,P,47,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-04,825,1,72,IS,L,0,0,0,U,0,0,205,false,0,2663,Joined,173,P,55,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-04,825,1,114,S,L,0,0,0,U,0,0,83,false,0,2694,Joined,156,P,59,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-04,825,1,117,S,L,0,0,0,U,0,0,36,false,0,2843,Joined,173,P,55,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-04,825,1,145,S,L,0,0,0,U,0,0,0,false,0,863,Joined,186,P,33,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-04,825,1,118,S,L,0,0,0,U,0,0,73,false,0,3135,Joined,171,P,46,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-04,825,1,147,S,L,0,0,0,U,0,0,0,false,0,909,Joined,194,P,90,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-04,825,1,146,S,L,0,0,0,U,0,0,0,false,0,884,Joined,153,P,48,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-04,825,1,74,S,D,0,0,0,U,0,0,12,false,0,2733,Joined,0,P,80,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-04,825,1,105,IS,L,0,0,0,U,0,0,23,false,0,2435,Joined,175,E,0,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-04,825,1,89,S,D,0,0,0,U,0,0,12,false,0,1826,Joined,0,P,83,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-04,825,1,143,S,L,0,0,0,U,0,0,0,false,0,871,Joined,168,P,82,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-04,825,1,110,IR,L,0,0,0,U,0,0,40,false,0,2292,Joined,146,E,0,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-04,825,1,85,S,L,0,0,0,U,0,0,212,false,0,2427,Joined,166,P,50,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-04,825,1,119,S,L,0,0,0,U,0,0,103,false,0,2137,Joined,132,P,69,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-04,825,1,126,S,L,0,0,0,U,0,0,104,false,0,2826,Joined,104,P,47,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-04,825,1,108,IS,L,0,0,0,U,0,0,81,false,0,2532,Joined,145,P,77,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-04,825,1,109,IS,L,0,0,0,U,0,0,51,false,0,2018,Joined,156,P,45,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-04,825,1,120,S,L,0,0,0,U,0,0,62,false,0,3339,Joined,144,P,68,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-04,825,1,83,S,L,0,0,0,U,0,0,267,false,0,2029,Joined,111,P,29,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-04,825,1,122,S,L,0,0,0,U,0,0,62,false,0,2088,Joined,124,P,79,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-04,825,1,106,IS,L,0,0,0,U,0,0,21,false,0,3317,Joined,154,P,73,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-04,825,1,128,S,L,0,0,0,U,0,0,109,false,0,3477,Joined,137,P,42,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-05,826,1,115,S,L,0,0,0,U,0,0,59,false,0,2161,Joined,119,P,78,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-05,826,1,112,S,L,0,0,0,U,0,0,87,false,0,1983,Joined,143,E,0,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-05,826,1,111,S,L,0,0,0,U,0,0,114,false,0,1618,Joined,130,P,59,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-05,826,1,116,S,L,0,0,0,U,0,0,80,false,0,3438,Joined,142,P,54,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-05,826,1,129,S,L,0,0,0,U,0,0,100,false,0,3301,Joined,118,P,48,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-05,826,1,72,IS,L,0,0,0,U,0,0,205,false,0,2664,Joined,174,P,56,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-05,826,1,114,S,L,0,0,0,U,0,0,83,false,0,2695,Joined,157,P,60,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-05,826,1,117,S,L,0,0,0,U,0,0,36,false,0,2844,Joined,174,P,56,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-05,826,1,145,S,L,0,0,0,U,0,0,0,false,0,864,Joined,187,P,34,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-05,826,1,118,S,L,0,0,0,U,0,0,73,false,0,3136,Joined,172,P,47,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-05,826,1,147,S,L,0,0,0,U,0,0,0,false,0,910,Joined,195,P,91,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-05,826,1,146,S,L,0,0,0,U,0,0,0,false,0,885,Joined,154,P,49,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-05,826,1,74,S,D,0,0,0,U,0,0,13,false,0,2734,Joined,0,P,81,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-05,826,1,105,IS,L,0,0,0,U,0,0,23,false,0,2436,Joined,176,E,0,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-05,826,1,89,S,D,0,0,0,U,0,0,13,false,0,1827,Joined,0,P,84,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-05,826,1,143,S,L,0,0,0,U,0,0,0,false,0,872,Joined,169,P,83,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-05,826,1,110,IR,L,0,0,0,U,0,0,40,false,0,2293,Joined,147,E,0,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-05,826,1,85,S,L,0,0,0,U,0,0,212,false,0,2428,Joined,167,P,51,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-05,826,1,119,S,L,0,0,0,U,0,0,103,false,0,2138,Joined,133,P,70,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-05,826,1,126,S,L,0,0,0,U,0,0,104,false,0,2827,Joined,105,P,48,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-05,826,1,108,IS,L,0,0,0,U,0,0,81,false,0,2533,Joined,146,P,78,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-05,826,1,109,IS,L,0,0,0,U,0,0,51,false,0,2019,Joined,157,P,46,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-05,826,1,120,S,L,0,0,0,U,0,0,62,false,0,3340,Joined,145,P,69,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-05,826,1,83,S,L,0,0,0,U,0,0,267,false,0,2030,Joined,112,P,30,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-05,826,1,122,S,L,0,0,0,U,0,0,62,false,0,2089,Joined,125,P,80,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-05,826,1,106,IS,L,0,0,0,U,0,0,21,false,0,3318,Joined,155,P,74,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-05,826,1,128,S,L,0,0,0,U,0,0,109,false,0,3478,Joined,138,P,43,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
2023-10-06,827,1,115,S,L,0,0,0,U,0,0,59,false,0,2162,Joined,120,P,79,2023-10-03,2023-12-24,91,B4,NA,NA,NA,NA
